component 1,component 2,component 3,class
4.017393,4.866689,4.5948167,QSO
3.7057953,1.4247805,11.270083,STAR
7.329685,1.4959903,5.599381,STAR
7.614275,7.442337,2.4778311,STAR
10.3296385,5.7437067,0.059624158,GALAXY
1.9303261,3.5397463,-2.557915,GALAXY
4.4156294,12.257766,3.9834704,GALAXY
8.468866,12.566875,8.4867115,GALAXY
7.802417,2.9909186,9.668438,GALAXY
10.141119,7.7167354,0.30964285,GALAXY
6.64777,2.8055391,7.45757,QSO
4.795287,1.0015168,7.1748066,GALAXY
6.237483,1.6448909,4.9069905,QSO
-0.12071974,0.53634965,4.858461,STAR
6.6953874,4.272454,8.935343,STAR
3.7919946,12.527143,7.4308267,QSO
10.909166,4.6029263,5.075905,GALAXY
7.139252,13.226189,10.1032095,GALAXY
4.0789227,-1.5139557,6.725528,GALAXY
5.2265677,6.808055,6.060519,GALAXY
4.946241,3.0114944,12.116201,GALAXY
3.5118144,-0.5154324,5.105543,GALAXY
4.128231,-3.0872028,3.695805,GALAXY
3.3645484,6.803384,-3.2476046,GALAXY
5.378025,3.481316,-0.41691634,GALAXY
0.40210983,4.1566477,5.458695,GALAXY
1.0178947,3.1396627,-1.8749797,STAR
5.233383,1.3899164,-0.1787034,STAR
1.6479709,2.0465848,3.3692348,GALAXY
3.7842345,4.687928,11.540942,GALAXY
0.4470282,5.372099,1.1547395,GALAXY
10.086499,6.3869624,1.2974995,STAR
7.2130985,7.100956,3.7719276,GALAXY
1.553278,11.374929,7.507176,STAR
5.551501,0.7213813,8.276437,GALAXY
4.939778,3.2582333,2.8769567,GALAXY
1.2366991,1.7541541,5.0303288,GALAXY
7.2019897,10.922043,10.385254,STAR
3.66272,12.340773,3.8502018,STAR
9.392527,10.837154,9.543487,GALAXY
9.052544,7.407532,0.5657728,GALAXY
3.1296594,0.60109895,2.869345,GALAXY
1.9027376,7.14652,8.622727,STAR
7.615711,2.4979775,8.323435,STAR
2.6908364,6.4869704,10.426723,STAR
1.8980945,6.919846,8.529972,STAR
2.719195,6.24097,4.941603,GALAXY
6.5689507,1.8584211,3.5343752,QSO
9.3718815,11.784942,9.155481,GALAXY
7.0076585,13.564015,9.850416,GALAXY
8.486659,3.0819755,6.061606,QSO
1.6385728,10.6845875,6.5241146,GALAXY
4.941452,3.7108366,8.234244,STAR
6.669464,10.7326975,6.0368176,STAR
8.036726,11.886126,10.249816,GALAXY
3.5004053,-0.15443838,5.412233,GALAXY
4.4844074,2.5118415,4.3731256,QSO
4.998452,6.3563895,5.09504,GALAXY
8.72017,10.420047,9.807084,STAR
2.339897,-0.78929406,8.261344,GALAXY
5.2330084,1.8132305,-0.53820646,GALAXY
2.1694827,5.9564114,6.8082137,STAR
3.1520057,5.0444584,4.021936,STAR
5.495266,-0.99788314,0.19831993,STAR
2.9247036,6.3875747,2.9402964,GALAXY
4.050926,-0.13751775,6.766476,GALAXY
6.539989,2.039358,4.986645,QSO
10.74713,9.819765,6.470071,GALAXY
11.505829,8.306192,1.6669711,GALAXY
1.8242954,5.689101,1.3870986,GALAXY
4.9532585,4.0874953,8.719663,GALAXY
5.388089,11.480584,4.3773494,STAR
2.1455128,-3.0961428,4.343072,GALAXY
1.622612,10.025857,7.5899577,QSO
5.8956227,7.013234,8.547024,QSO
5.6667004,2.1846223,11.938931,GALAXY
2.6832442,7.105714,9.786157,GALAXY
7.2859707,10.057953,10.418401,STAR
4.1719656,-1.990049,4.013692,GALAXY
6.6406226,1.3272173,6.3222685,QSO
7.478136,5.315034,7.306674,GALAXY
11.762474,5.552182,0.18807454,GALAXY
2.481098,5.7411733,2.630919,STAR
0.5192418,4.058231,2.9597666,GALAXY
5.3234468,1.9261577,3.2868347,QSO
1.1681476,4.781817,1.213837,GALAXY
2.4227114,3.924377,4.756143,GALAXY
0.35302377,0.26966566,5.6785903,STAR
10.48658,9.763962,4.7109423,GALAXY
7.126202,3.439081,5.2090282,GALAXY
7.2102785,2.4300964,8.3209505,STAR
0.715407,4.3316393,4.8864055,GALAXY
4.015148,6.7241154,11.307661,STAR
3.471252,6.2924833,9.564189,STAR
4.1588693,4.1162796,2.6092691,GALAXY
1.672846,-0.09779597,7.439013,STAR
5.7868314,11.3382635,3.9891427,GALAXY
5.196758,0.92441267,12.0304785,STAR
-0.74675274,3.988919,3.4288332,GALAXY
2.790927,-1.9588265,7.6336327,GALAXY
8.691477,2.0883374,5.4603534,QSO
2.6774411,5.565193,7.3526797,STAR
5.315426,3.6107762,3.3902855,GALAXY
0.29396722,0.19313419,1.7387314,GALAXY
7.8320546,4.648776,7.5437737,QSO
4.753671,8.043962,9.616054,QSO
5.767807,0.9825158,-0.052148927,STAR
4.1310225,2.574323,5.3382816,STAR
1.9439605,10.85468,9.154979,QSO
2.9459214,4.9922304,2.9264607,QSO
3.8974674,0.91534305,2.534556,GALAXY
2.1910222,4.657669,1.8509868,GALAXY
10.422166,9.696123,4.4717436,GALAXY
11.787622,4.588553,4.6254783,GALAXY
7.8213067,10.6341915,6.02238,STAR
6.2038617,9.587999,2.186472,GALAXY
6.782134,10.347429,10.387157,GALAXY
5.1941004,2.7594998,3.067991,GALAXY
8.656699,1.955806,6.2572584,GALAXY
7.358125,3.2761106,7.4041734,STAR
3.5966182,4.0556064,4.8998313,STAR
4.4612756,13.003257,4.815526,QSO
4.4363647,4.816083,0.2469757,GALAXY
7.037203,1.9106193,6.989918,GALAXY
2.9405544,5.6214004,2.6496549,GALAXY
6.0042305,14.081255,9.589853,GALAXY
5.0699363,1.9231746,3.5788538,QSO
2.1752546,1.0967261,5.3021293,GALAXY
4.324155,9.430762,8.759519,QSO
3.2243307,-2.4980772,4.8287067,GALAXY
11.185648,4.803849,4.1010118,GALAXY
7.756839,0.9380616,5.282712,QSO
8.122764,12.581422,9.941343,GALAXY
0.35219228,6.412244,-1.0677462,STAR
3.7741008,13.327908,5.250599,QSO
11.311065,5.5866623,1.1267802,GALAXY
-0.029861033,0.08924558,4.5820765,STAR
5.848767,-0.5640339,1.1783962,GALAXY
0.096950956,5.3102274,1.5454359,GALAXY
3.1793761,6.114213,5.6820436,GALAXY
7.8734355,0.6856272,5.94821,STAR
2.146704,1.9214445,9.548017,GALAXY
1.6700946,2.77027,4.1288013,GALAXY
2.323381,2.46732,1.7003422,GALAXY
3.596437,4.1732297,0.28513807,GALAXY
4.9582167,8.990792,-1.691015,GALAXY
0.17608123,-0.37341395,3.3016207,GALAXY
5.605097,11.164491,4.9734907,STAR
2.6156895,-2.7968855,2.0672853,GALAXY
7.656085,8.668972,9.924224,STAR
10.759374,9.257315,6.8972983,GALAXY
1.4406502,5.9090743,8.4172945,STAR
3.1262107,12.029183,8.850588,QSO
5.901509,1.6621461,11.879076,GALAXY
2.353223,-1.3968474,8.145603,STAR
5.3372335,7.694082,6.93199,GALAXY
8.121368,6.2586036,3.452108,GALAXY
11.56835,4.510605,5.018883,GALAXY
9.071082,3.5022144,9.25115,GALAXY
7.4363427,2.4661515,5.625171,QSO
4.1148863,8.943733,8.974788,QSO
0.9211017,5.589303,0.94625056,GALAXY
1.5601698,11.551438,7.391283,STAR
6.364378,12.071642,3.7410452,QSO
3.8036933,7.804733,8.83237,QSO
3.4575632,3.8566654,2.4917293,GALAXY
4.155837,11.122046,7.6519747,QSO
7.208804,1.1817943,6.8939247,GALAXY
3.95792,6.3901258,9.285463,STAR
5.6101136,6.404238,9.289784,STAR
2.8596518,3.4960215,0.83056974,GALAXY
6.919186,12.689879,10.316214,GALAXY
6.1636825,8.664078,3.1642692,GALAXY
4.5103745,9.167905,-1.8574902,GALAXY
3.8076355,3.067368,4.8936543,STAR
8.103735,0.3962044,5.8300304,QSO
11.588559,7.507307,3.362706,GALAXY
0.6690115,3.8079207,2.7080734,GALAXY
2.5078964,0.7395642,3.9923801,GALAXY
4.256026,8.207816,-2.7255108,GALAXY
6.702177,3.1244135,7.6727767,STAR
1.9044486,6.6036167,5.8398433,STAR
5.4896007,11.051726,5.086605,STAR
-0.4048675,4.329615,2.5602756,GALAXY
0.96373415,2.3691945,-1.375082,GALAXY
1.6164004,-0.3371379,4.319199,GALAXY
5.5597105,-0.7724718,0.053502392,GALAXY
4.8840857,-0.123272136,-0.7554682,STAR
-0.37313232,4.2701354,2.458719,GALAXY
10.520434,8.91128,2.5138347,GALAXY
5.589607,-0.904532,-0.19293442,GALAXY
2.9253154,12.869132,5.9225464,QSO
4.492248,-0.7451369,7.782191,GALAXY
0.9583805,1.8310796,4.4946685,GALAXY
9.050087,1.4488751,6.881734,QSO
12.254988,5.800214,1.03739,GALAXY
8.483943,12.383589,9.858093,GALAXY
2.0936537,1.1778394,5.1806164,GALAXY
3.7602282,9.097681,9.182785,QSO
2.649133,1.1714139,5.0722,GALAXY
1.7442802,6.9491005,8.935382,STAR
1.6356444,11.099621,9.018632,STAR
1.3294858,4.6240892,7.8838325,GALAXY
12.058885,7.1171603,1.6375008,GALAXY
8.271174,3.7133398,7.432138,QSO
3.1720257,2.671821,10.986175,STAR
4.4798193,-1.6892424,3.5913105,GALAXY
3.4767244,4.66544,5.06814,QSO
6.640645,6.1930137,10.683512,QSO
2.3567276,6.623898,2.6494071,GALAXY
4.2073536,4.060923,2.6370583,GALAXY
3.5035996,9.199314,9.431259,QSO
7.6850076,4.453059,8.294052,QSO
8.320011,2.7591882,8.016992,QSO
4.498639,0.012197088,7.256421,GALAXY
-0.056116793,3.683615,5.246126,GALAXY
6.321375,5.620043,8.130925,QSO
1.7494415,2.4449406,-1.6550783,GALAXY
7.5489616,0.70262617,4.6608906,QSO
2.1275501,9.148927,9.004871,STAR
0.7591097,5.28588,1.668718,GALAXY
8.647826,12.631255,9.235186,GALAXY
3.578938,6.494355,-3.179117,GALAXY
10.919623,3.9941015,4.9290833,GALAXY
4.2956862,-0.8467564,2.4090521,GALAXY
11.770778,7.240307,0.60662097,STAR
8.543095,3.8229742,10.0385475,GALAXY
1.7262263,6.108579,1.365594,STAR
8.741405,12.288421,9.610451,GALAXY
8.319141,11.625494,10.168212,GALAXY
9.386563,5.014732,5.4549146,GALAXY
9.866591,5.4144692,3.365807,STAR
3.4056914,6.5494514,1.9781759,GALAXY
8.1205,9.753617,6.584659,STAR
6.660712,1.6581367,3.5829935,QSO
4.9233575,8.423223,6.9970665,GALAXY
4.016562,11.979949,7.9474993,QSO
7.879292,9.444262,6.9515386,GALAXY
8.729629,1.7213413,7.17248,QSO
10.680017,4.652918,7.286809,GALAXY
6.56061,10.910502,3.572969,QSO
7.326865,3.4335167,7.739655,STAR
-0.40857348,1.2659414,2.566086,STAR
3.878597,8.516673,9.502685,QSO
1.6597037,6.4979877,8.514299,STAR
10.148419,3.9718366,5.7625613,GALAXY
5.2520027,2.1521444,6.6704683,STAR
2.5279524,7.0823603,3.5370913,QSO
7.0586414,0.62488294,6.358502,QSO
4.326153,3.761477,2.8696344,GALAXY
4.375031,0.040065058,9.651724,GALAXY
6.9450784,1.1192651,4.247109,QSO
1.6849375,-3.1845717,5.5593314,GALAXY
4.2367043,11.253601,4.140964,STAR
8.008183,12.717053,10.0207205,GALAXY
4.3249846,0.2880477,1.0323732,GALAXY
10.610277,4.1308827,7.048903,GALAXY
5.6177807,1.2485429,3.600253,QSO
5.549789,2.8688786,10.552554,GALAXY
0.684176,0.11443076,1.5811888,GALAXY
8.787542,12.10483,8.34981,GALAXY
2.595941,7.18177,3.0119238,GALAXY
7.8742466,1.1617583,4.5413666,QSO
4.7147565,2.2758915,3.9683554,STAR
2.0292583,5.2332244,5.049419,GALAXY
2.8458326,3.9038372,10.679504,STAR
7.3442554,11.341959,3.6381454,QSO
4.348812,13.288142,5.129226,QSO
0.57686013,-2.2506883,5.6145306,GALAXY
0.7381777,5.00227,0.9584001,GALAXY
2.1601453,2.3589923,-0.6869725,QSO
5.3390675,1.688904,10.0761595,GALAXY
7.6703024,7.962425,1.1161524,GALAXY
6.138184,5.3061604,4.571031,STAR
4.9318,2.0930526,9.658754,GALAXY
7.4996724,11.117604,3.6277785,QSO
-0.37850383,1.0637513,2.3605075,STAR
3.65799,6.0037203,9.354402,STAR
1.3487169,3.4061325,3.4459372,STAR
5.5269775,3.123733,3.7867405,QSO
10.824521,4.9251795,2.9915442,STAR
1.8831204,6.186126,0.69324315,GALAXY
3.593553,3.5656323,4.6352015,STAR
3.321373,0.38150078,3.0038035,GALAXY
6.1725774,6.2093997,6.6992173,GALAXY
11.224859,8.397252,1.7911758,GALAXY
1.1057166,3.0726445,2.3891218,GALAXY
12.065038,7.2413077,0.97561634,GALAXY
2.0316262,0.36772856,8.230186,STAR
3.8928611,8.127051,8.765171,QSO
5.8866677,6.6091013,9.197656,QSO
3.5815682,2.5518422,1.3310146,GALAXY
8.803394,12.258616,7.759882,GALAXY
10.570427,4.610463,5.2304816,GALAXY
2.0461226,-3.588627,3.6009984,GALAXY
3.0524063,6.0863266,0.5507011,GALAXY
3.6112354,6.7595353,2.0809374,QSO
10.902703,4.8971443,5.708648,GALAXY
-0.3599683,4.1814375,2.295579,GALAXY
5.272834,1.5346717,3.6627696,QSO
3.2849007,8.768724,-2.2386398,GALAXY
4.9517875,3.298072,7.606754,QSO
5.2182508,7.3917994,7.7071323,GALAXY
3.4844506,13.004447,4.896215,GALAXY
5.177265,2.1399398,4.587213,STAR
7.271996,12.082036,4.144084,QSO
3.634941,6.7908735,9.480649,STAR
5.430446,7.129297,8.333917,QSO
0.7885478,4.374569,-1.8749362,GALAXY
3.1757352,2.9826922,0.90027404,GALAXY
4.8204904,2.3561127,6.2387576,GALAXY
-0.08710534,5.0506496,2.0936735,GALAXY
8.197639,13.024265,9.444772,GALAXY
0.5719373,3.6416268,-1.4545671,GALAXY
5.5641236,2.2621045,10.25443,GALAXY
1.5827395,9.514507,9.355508,STAR
0.53663456,5.036707,1.0882698,STAR
7.4170003,1.8331779,8.806058,GALAXY
4.018829,4.8338685,3.5148172,GALAXY
6.869331,5.2515216,8.294362,QSO
11.191175,4.769257,3.6863005,GALAXY
2.5185409,6.8048635,3.9271405,STAR
5.0061164,-0.42414758,7.9115777,GALAXY
6.1669083,4.6019998,8.552474,QSO
3.279857,13.034287,5.1564045,QSO
7.2250514,11.674794,3.7533793,QSO
4.7630234,1.4984014,-0.52313805,GALAXY
7.345554,4.331688,8.637142,GALAXY
4.0870337,8.825946,-2.4162204,GALAXY
9.72914,8.477466,0.94889396,GALAXY
5.277489,8.944938,4.613119,GALAXY
3.7123013,-3.536434,3.2494488,GALAXY
6.1241813,0.5952133,4.4365315,QSO
1.8350968,-1.5710504,8.46424,GALAXY
4.145033,-2.8562815,1.0530945,GALAXY
11.162237,4.004144,3.144263,GALAXY
-0.022586294,4.1559443,4.8254166,GALAXY
8.484346,12.849098,9.218077,GALAXY
2.2918673,6.4682937,9.982715,STAR
3.5238476,-1.0680062,8.03722,GALAXY
4.6465783,3.0875266,12.030689,GALAXY
5.275249,3.190348,10.397936,GALAXY
0.39076632,2.5212436,4.193682,GALAXY
6.075277,1.0088333,5.0615516,QSO
6.347981,6.5303392,8.334598,QSO
5.410911,1.0721861,0.058916084,GALAXY
4.950247,0.23500623,1.8167441,GALAXY
2.4759731,5.7638865,7.9301195,STAR
8.06372,1.2618638,7.2751145,QSO
9.881657,7.7656255,1.2218337,STAR
5.7203307,0.11674972,0.2740202,GALAXY
6.644949,6.2613273,8.150777,QSO
5.951939,2.3677545,12.371762,STAR
5.228329,2.6369047,3.6661925,QSO
8.21016,6.1583467,3.735449,GALAXY
5.57422,1.6973357,9.324393,STAR
1.8721708,-2.5139377,5.6471143,GALAXY
8.850001,1.9661554,7.642217,QSO
4.8407254,0.18633655,1.3711753,GALAXY
6.481191,7.6528463,3.8252954,GALAXY
4.3677506,-0.5554566,2.2917767,GALAXY
5.525959,9.133495,4.1872864,GALAXY
2.5170052,0.5926195,9.055634,STAR
6.3188987,10.857253,3.2891803,GALAXY
2.8681538,-1.1477265,1.7698754,GALAXY
3.9364777,6.643942,5.1145287,GALAXY
1.409181,1.2250485,9.005625,GALAXY
7.807,10.847929,4.138467,QSO
7.5153646,5.399008,8.084596,QSO
11.933915,7.885238,1.8593823,GALAXY
2.065562,7.431341,3.7829144,QSO
3.3914974,-2.7309847,1.2379589,GALAXY
2.9560258,11.068651,8.413072,STAR
3.749357,8.683884,8.831675,QSO
8.124191,0.9849401,5.094117,QSO
2.2464476,5.002281,-2.9352043,STAR
11.712586,8.263536,2.7411175,GALAXY
6.389341,4.916029,5.8169045,GALAXY
8.08354,10.616923,4.3395996,QSO
5.2636023,13.3364,9.3414135,STAR
11.316673,4.118794,2.3668873,GALAXY
3.1886365,11.106101,8.866133,QSO
6.247956,1.3515682,6.340035,STAR
7.0207076,0.42088073,6.5107393,QSO
1.7992474,-3.4531248,3.711034,STAR
8.860318,11.777203,9.813015,GALAXY
3.0580935,-1.3096021,8.25531,GALAXY
8.344093,8.899139,0.7943596,GALAXY
3.3594277,-3.1353924,3.6702237,GALAXY
4.142359,-0.06444186,9.129033,GALAXY
6.559449,13.626966,9.753046,STAR
3.4436944,0.20882593,3.908817,GALAXY
11.797121,7.7310576,3.21049,GALAXY
3.4980435,-0.92543036,4.372868,STAR
5.4156356,7.633648,9.205129,QSO
5.6664705,6.795816,8.779746,QSO
5.315338,0.027041933,-0.7491179,GALAXY
2.954869,-1.4881841,7.5315857,GALAXY
1.6284422,3.3478227,3.743933,QSO
9.178556,2.4474604,6.418869,QSO
-0.23455453,3.4609387,3.1087713,GALAXY
10.639553,8.378182,1.8286012,STAR
7.4005866,3.9817448,8.314537,STAR
2.714805,-2.390245,7.064978,GALAXY
5.8367915,2.3580673,12.366301,GALAXY
7.9899564,1.7625179,4.836108,QSO
0.29614177,4.5574613,4.82649,GALAXY
7.1498156,8.045573,2.1751454,STAR
2.1802392,4.882487,0.8591119,GALAXY
3.4864588,12.54832,7.379081,QSO
5.6578016,0.953788,4.7505794,QSO
0.9954849,-2.9554095,4.763513,STAR
3.8072262,12.694825,4.001817,STAR
4.911591,7.6976366,4.7967434,GALAXY
8.4105015,6.364769,3.108195,STAR
3.2833862,10.649025,8.308383,QSO
10.058157,3.6800997,7.2372255,GALAXY
3.0780115,10.322617,9.739022,QSO
4.455736,5.171948,0.53032446,GALAXY
2.0723288,7.985198,9.408386,STAR
10.572134,8.112708,0.54133767,GALAXY
7.2683105,11.50362,5.3999915,STAR
6.142329,7.0200114,4.245321,GALAXY
5.466532,1.7327498,-0.9229989,GALAXY
7.30323,0.26328486,5.6405,QSO
8.019832,3.0316496,7.2609615,STAR
9.760402,4.560344,5.671777,STAR
1.7526524,7.2692556,4.163027,STAR
2.4750555,6.808111,4.0718474,STAR
3.5420516,-0.09307535,9.301171,GALAXY
5.107931,7.989078,9.17574,QSO
3.2633805,-0.07050428,5.4304795,GALAXY
3.594997,-0.81597525,2.7785199,STAR
5.0053244,0.5760662,7.5419006,GALAXY
10.675284,9.924192,6.7112207,GALAXY
0.35920432,0.77243125,0.8522014,GALAXY
4.670691,0.22640571,11.028879,GALAXY
4.1657324,8.280771,8.744544,QSO
3.5285387,5.8573956,-3.022094,GALAXY
9.802727,7.309008,1.288352,STAR
7.156582,0.44108558,4.2719936,GALAXY
8.207609,1.0812277,6.9347854,GALAXY
8.482065,2.6247017,5.947674,QSO
8.906048,11.123715,9.903886,GALAXY
8.344382,6.981668,1.153234,GALAXY
1.877145,3.9716947,2.747739,GALAXY
9.946334,4.9011283,3.4763908,GALAXY
1.1973553,-2.8724005,6.144375,GALAXY
7.0148683,1.3388407,7.1180706,STAR
2.527704,4.2387104,3.8648288,STAR
3.4165015,-0.66828096,7.090714,STAR
8.052476,3.0032046,5.4177294,GALAXY
2.9944794,5.483449,5.2780795,GALAXY
11.675292,4.38703,4.131787,GALAXY
3.9963086,2.617698,4.7995667,STAR
2.6200688,11.987687,7.948329,QSO
3.978835,4.152476,0.9861701,GALAXY
6.3042583,13.10925,10.218552,GALAXY
2.3132842,5.624338,7.6615667,STAR
3.310569,1.6397618,1.5025303,GALAXY
4.0125213,12.729981,6.8655515,QSO
3.6303596,4.747842,11.310995,GALAXY
4.558271,9.407871,8.434879,QSO
10.937946,9.441012,5.4270334,GALAXY
1.2264872,4.2948103,1.7497189,GALAXY
0.4229332,5.106874,1.1972009,GALAXY
2.160726,5.1225886,5.972173,GALAXY
2.8703167,5.3414116,5.064346,GALAXY
7.5740733,10.457001,10.290866,GALAXY
11.620364,8.320164,2.642245,GALAXY
12.034491,7.452023,1.397022,STAR
-0.4866782,3.748917,4.698838,GALAXY
8.577545,6.9470406,0.8784733,GALAXY
3.7961843,-1.2518913,2.7802956,STAR
9.910954,8.185651,1.7652862,STAR
5.771701,0.4620192,-0.13392904,GALAXY
11.043171,4.9115987,0.84966236,GALAXY
3.0588973,11.139705,9.137361,QSO
1.6074835,12.124042,7.068221,STAR
3.5234542,4.4955697,6.7957864,QSO
0.96762395,4.023814,2.374633,GALAXY
7.766222,2.0605273,5.471332,QSO
3.511864,4.1679873,3.9015734,GALAXY
3.373262,12.347286,4.297593,QSO
4.7461753,7.923864,8.253017,QSO
8.829921,1.395765,6.261272,GALAXY
8.289597,9.5093,0.57139134,GALAXY
8.129476,8.673,1.2085637,QSO
5.8218083,13.380689,9.920452,GALAXY
1.1838298,3.7875216,2.239737,GALAXY
10.820895,8.502986,2.3497407,GALAXY
6.8963637,6.0712547,7.6507382,QSO
7.1274495,2.5453346,5.9679847,GALAXY
1.1865441,4.6816797,4.3700986,GALAXY
1.3391933,2.1588802,-1.4163572,GALAXY
2.1627135,7.122299,4.3638964,STAR
7.4725213,3.3889437,7.499454,QSO
10.056696,9.629786,3.5633488,GALAXY
1.778977,0.8469779,9.51777,GALAXY
6.306231,10.631659,3.0904565,GALAXY
10.422772,8.025548,1.4716,STAR
-0.31759152,0.3696017,3.1464725,STAR
6.543917,6.4803715,10.746276,STAR
5.699842,7.569785,7.989493,QSO
3.1612675,5.0081453,5.4634304,STAR
7.7278795,0.6670321,4.8948026,QSO
-0.0351162,0.78028166,4.092178,GALAXY
0.34504637,-0.3163996,3.2690196,GALAXY
7.8804216,10.7097225,5.194239,GALAXY
-0.36940986,3.550667,3.0383854,GALAXY
8.282732,2.8788555,7.9842815,QSO
5.7047367,2.2708378,0.522098,GALAXY
5.435949,11.207776,4.3879933,GALAXY
11.203298,4.0177283,3.097569,GALAXY
3.1869128,9.312882,8.703668,QSO
7.188619,1.8095027,9.381511,GALAXY
7.8521442,7.342984,2.265851,GALAXY
2.4790626,4.2758384,5.951632,GALAXY
11.96601,5.030142,4.3261595,GALAXY
8.213,2.117579,7.543206,QSO
3.0069704,1.3978885,9.4645405,GALAXY
12.274181,6.0659714,0.7882344,GALAXY
8.201769,2.7114995,7.251064,STAR
10.2127905,4.611117,7.7062764,GALAXY
5.5751867,13.31051,9.571739,GALAXY
9.586045,4.5188265,9.067211,GALAXY
6.048279,2.690558,8.148263,STAR
7.5137467,0.21042539,5.462072,QSO
5.6479363,1.8410592,9.254889,STAR
3.4083896,12.579662,8.120014,QSO
10.795051,6.327661,-0.3310752,GALAXY
10.358614,9.680541,7.939999,GALAXY
10.506906,4.365596,2.3892195,GALAXY
4.889199,2.089693,3.964672,STAR
3.9222157,12.846279,6.8756223,QSO
1.8136158,8.67475,8.189689,QSO
5.924579,14.038252,9.66239,GALAXY
3.903958,-0.8559047,2.2072837,GALAXY
-0.39930165,3.4345055,4.883181,GALAXY
9.592752,8.417184,0.92098814,GALAXY
5.4017797,11.061525,5.012794,STAR
11.978474,5.1413846,0.81789476,STAR
5.160123,-0.64506,0.67401296,GALAXY
1.7576188,6.0814667,1.288274,GALAXY
2.8414223,0.6555953,3.102813,GALAXY
5.707664,13.872752,9.590067,GALAXY
2.2959526,4.131235,3.1311872,GALAXY
2.5302846,7.092476,9.1647215,STAR
4.721792,7.195088,8.634525,QSO
3.7215323,0.11804741,6.193702,GALAXY
3.6593766,1.812443,9.516245,GALAXY
12.227309,6.928207,1.4210019,STAR
2.8394608,1.0360079,2.8722692,GALAXY
5.754129,1.9598149,12.113696,GALAXY
11.813367,8.136762,2.8340425,GALAXY
3.0281723,4.219799,4.00802,GALAXY
8.057793,10.6655655,4.283229,QSO
2.4497223,7.1325874,3.655246,STAR
3.7438731,-0.50816995,3.27402,GALAXY
4.8102546,8.730953,8.263899,QSO
0.50083166,1.5403652,-0.18951662,STAR
3.5052533,4.5402255,6.154886,GALAXY
10.632687,4.469392,6.2154913,GALAXY
2.840012,4.459108,5.777092,GALAXY
2.1542711,2.516426,9.273321,GALAXY
2.2742777,12.315705,7.471116,STAR
3.2487686,7.82946,-2.9129148,GALAXY
11.493657,4.4558196,1.3798903,GALAXY
6.1880326,5.4905896,6.226095,GALAXY
5.1957817,2.6496508,4.851823,GALAXY
4.6274433,11.364384,4.270885,STAR
2.2749352,-2.8763888,1.9145962,GALAXY
3.7744932,10.960937,7.6219625,STAR
5.057996,-2.096192,0.5727535,GALAXY
5.2844143,-0.32882473,-0.5556356,GALAXY
3.8624988,-0.10786896,10.4912615,STAR
2.4891386,10.490973,6.017035,GALAXY
2.0566638,1.4433107,5.39564,GALAXY
10.4550085,9.844858,4.9036694,GALAXY
1.9620678,7.5255294,-2.0164232,STAR
5.796564,3.709868,-0.18618943,GALAXY
6.151221,3.105012,3.6855247,GALAXY
3.5511644,-2.0219636,0.57187074,GALAXY
0.8632805,2.2667975,5.187086,GALAXY
0.7067361,3.3952053,2.4619944,GALAXY
8.775067,5.5515924,3.9998386,GALAXY
3.6248932,8.495144,9.074713,QSO
0.24725215,5.8076763,-0.53876334,STAR
2.6272035,1.9211222,5.827157,GALAXY
2.760636,-2.542376,6.5759997,GALAXY
7.4881787,13.544692,8.973697,GALAXY
9.665371,5.234104,1.4824218,GALAXY
4.0792227,-0.7935091,8.536166,GALAXY
1.2448899,-0.8192399,8.741475,GALAXY
3.2164505,-1.7384224,0.58835775,STAR
9.718359,8.431916,0.8598988,GALAXY
4.637975,6.6053905,5.896364,GALAXY
2.5691411,6.9310727,3.4321547,STAR
5.1615,2.297563,12.36944,STAR
5.099282,1.2000502,4.810639,STAR
4.0280023,8.472516,-2.6852305,GALAXY
6.0550165,11.505778,4.852721,STAR
2.9251328,0.91934675,6.0999293,GALAXY
3.4099169,6.1664457,6.955067,QSO
5.0852437,7.661427,8.252342,QSO
3.3448434,-3.322078,3.6370008,GALAXY
3.8455105,-2.472708,0.93274665,GALAXY
0.437341,0.949613,0.4425548,GALAXY
10.434978,10.172131,7.995661,GALAXY
11.103381,8.930421,4.096358,STAR
3.9515262,8.5904045,-2.607777,GALAXY
2.814924,-0.9375573,1.7208112,STAR
6.86397,5.8417945,8.605378,QSO
4.8685193,-0.07158476,-0.6558735,GALAXY
2.743894,11.757755,4.711032,STAR
6.929874,9.11635,1.2533779,GALAXY
4.8810062,8.128811,4.72973,GALAXY
7.7921305,3.983272,10.038069,GALAXY
8.476064,5.880403,4.0328307,STAR
0.34764236,4.3474183,1.492952,QSO
3.6819367,6.7899075,1.8826783,GALAXY
6.6956964,4.740909,6.954322,GALAXY
6.172869,6.538535,4.8904157,GALAXY
6.046757,12.836436,10.162306,STAR
1.7667115,1.9079516,3.9022558,STAR
4.848888,6.8769536,4.8598804,GALAXY
3.107869,8.139606,9.996894,GALAXY
1.6311414,4.269901,1.7463135,GALAXY
10.390356,7.298318,-0.0017334159,GALAXY
5.6335998,-0.609806,1.3860888,GALAXY
1.7890276,1.9490911,-0.7829044,GALAXY
0.5609767,3.3429012,5.46335,GALAXY
6.0120645,5.9708414,8.630043,QSO
2.7651753,1.0156455,3.684116,GALAXY
4.8845572,0.5219863,11.624639,STAR
3.4603045,11.915621,8.556487,QSO
4.9015136,7.4545155,8.735123,QSO
2.3109171,7.665665,9.443566,STAR
