component 1,component 2,class
-0.010269358,-3.5466413,GALAXY
4.369189,-3.6820261,GALAXY
0.29918677,9.873999,STAR
-1.58703,1.9727715,GALAXY
1.8937169,10.070581,GALAXY
9.840928,5.7275243,QSO
8.563054,-4.6727424,GALAXY
-0.3943015,11.769197,GALAXY
-3.9522755,8.845731,GALAXY
15.118708,1.4094692,GALAXY
15.383548,1.5298426,GALAXY
-3.734195,8.991442,GALAXY
11.432352,3.6830654,QSO
-2.374698,10.5553,GALAXY
-1.1003451,13.720735,GALAXY
8.763574,2.259311,QSO
1.9084004,-2.3305376,QSO
12.589186,3.956067,GALAXY
-3.2735198,10.407597,STAR
7.6632996,4.058366,STAR
0.943292,13.678554,GALAXY
5.1428566,0.9429674,GALAXY
-1.0763112,3.0801063,GALAXY
8.809363,10.106126,STAR
7.6715436,-1.6483709,GALAXY
9.39304,3.9733224,STAR
-2.6276805,7.688811,GALAXY
13.351753,12.639472,GALAXY
-0.73409265,2.673287,GALAXY
-3.1160038,3.8515456,GALAXY
6.0315876,1.1618763,STAR
-3.0909383,12.065733,GALAXY
10.894901,4.3646917,GALAXY
12.353639,14.483249,STAR
2.4214466,5.55453,GALAXY
-0.21746472,-4.8446846,QSO
1.0629889,3.7959821,GALAXY
10.563846,12.030357,QSO
3.2915127,6.91909,GALAXY
6.7074957,-6.2302165,GALAXY
-2.1610725,1.8424939,GALAXY
11.413871,4.660209,GALAXY
9.943128,-0.20835866,STAR
12.1953945,3.2222884,GALAXY
13.56735,11.439508,QSO
-3.6231909,8.99133,GALAXY
15.780121,11.081959,STAR
4.123528,-3.9248083,GALAXY
8.770615,5.9631844,STAR
11.861065,10.783565,STAR
10.257359,14.674322,STAR
2.5622861,3.21458,GALAXY
6.5210094,-4.3256235,GALAXY
-3.4797747,-3.2640054,STAR
4.771201,-2.9496474,STAR
11.355045,9.8670845,STAR
0.6801751,-1.3312309,GALAXY
3.893687,7.3119955,GALAXY
1.0618317,-0.29517967,GALAXY
0.15863661,11.069611,GALAXY
5.920552,7.725529,GALAXY
8.291325,-5.3961387,GALAXY
10.648397,13.663335,GALAXY
-6.231638,-0.18027279,STAR
2.7015224,4.809767,GALAXY
0.15922177,1.8431078,STAR
16.16846,1.0060856,GALAXY
-0.8641525,12.641459,GALAXY
3.4610486,7.7373466,GALAXY
-0.036842115,-3.4172022,QSO
-0.98067373,14.983638,GALAXY
-0.85456055,12.89299,GALAXY
3.8945532,-3.6155257,GALAXY
5.1567864,5.4104476,GALAXY
8.805207,12.437575,GALAXY
2.1278207,-4.306806,GALAXY
-0.07765599,13.281144,GALAXY
11.815493,3.9899852,QSO
10.436857,7.992406,GALAXY
12.051443,13.683406,STAR
2.3672566,1.063067,GALAXY
10.539318,7.338858,GALAXY
7.0344114,-3.2180884,GALAXY
3.269807,-4.9961395,GALAXY
10.073915,1.4272839,GALAXY
14.233107,1.0736471,STAR
12.951058,9.201911,GALAXY
1.8486016,10.374075,GALAXY
1.8465191,4.4439373,GALAXY
2.369871,-2.7892928,GALAXY
8.7662,5.46757,STAR
8.610892,13.402742,GALAXY
12.3549,8.614829,QSO
11.342504,3.4209578,QSO
11.449743,2.6920912,QSO
-4.378331,3.3752465,GALAXY
0.20361337,10.4738865,GALAXY
8.21939,2.8306828,QSO
9.060627,-4.986139,GALAXY
12.482687,0.5885409,QSO
5.435734,0.19641654,GALAXY
-2.7744758,3.3870504,GALAXY
3.5095289,5.032287,GALAXY
-0.23773822,-0.18308565,GALAXY
0.9716187,-4.236674,QSO
15.817133,1.8102379,GALAXY
1.9229546,5.7744675,GALAXY
1.7342379,12.707238,GALAXY
14.745755,0.80705917,STAR
-2.4536455,10.959607,STAR
2.1744668,5.755932,STAR
8.565523,-1.5059184,GALAXY
-2.6804905,1.0490907,GALAXY
8.473772,-1.1834848,STAR
2.124202,5.9430685,GALAXY
10.620834,1.1702613,STAR
13.268076,10.071623,STAR
3.2896826,12.226516,GALAXY
3.8145776,4.024568,GALAXY
12.023352,13.607347,QSO
1.152255,0.38932094,GALAXY
10.608687,1.5529362,QSO
12.963068,6.211843,GALAXY
2.5370393,3.7835128,GALAXY
14.955931,1.577584,GALAXY
-5.572048,-1.1389102,STAR
-6.2626066,2.807904,GALAXY
10.400622,7.283484,GALAXY
1.636381,6.3766985,GALAXY
3.2649682,7.477718,GALAXY
-1.8901097,-4.0450716,STAR
-0.8391854,13.734532,GALAXY
-2.7342803,11.892646,GALAXY
10.819859,6.3781466,GALAXY
6.4508142,6.194655,GALAXY
-0.08520573,4.3520865,GALAXY
13.699349,-1.3502616,STAR
9.604899,-3.7636738,GALAXY
4.3247237,0.8076876,GALAXY
10.358485,1.616525,QSO
10.6540365,6.355751,GALAXY
-4.1483035,2.774945,GALAXY
-3.1483927,1.8211505,GALAXY
-1.9822402,1.1928391,GALAXY
4.829787,2.8253376,GALAXY
5.1584835,0.010940422,GALAXY
8.796634,6.158842,QSO
9.525578,4.498946,QSO
6.853742,-1.4942918,STAR
-3.5390956,1.72899,GALAXY
4.7656198,1.8740431,GALAXY
7.609108,-1.1060015,GALAXY
1.5939667,9.938697,GALAXY
7.8189063,-4.776998,GALAXY
9.662511,7.2693124,GALAXY
9.341503,4.7246723,QSO
11.173888,10.751151,GALAXY
-4.0047092,4.365004,GALAXY
10.336946,14.142542,STAR
-2.8930025,2.343004,GALAXY
-3.934031,9.5778055,GALAXY
10.880294,3.2257419,QSO
7.9517393,-4.1933823,GALAXY
-1.6761242,2.0329585,GALAXY
0.008957644,9.271785,GALAXY
13.369355,9.071695,QSO
13.278419,9.920955,QSO
11.734121,4.0689054,QSO
5.8138666,-2.8103359,STAR
1.7053771,-4.4254494,GALAXY
-0.22891565,4.200798,GALAXY
1.0576856,8.585979,GALAXY
10.480979,1.5576955,GALAXY
15.697927,1.9923499,GALAXY
4.4888883,7.3616614,GALAXY
14.044791,9.1446085,QSO
-5.582278,4.2087593,GALAXY
-3.1211503,4.5325503,GALAXY
12.012911,2.9998524,GALAXY
11.341592,12.440905,QSO
0.5593362,8.912284,GALAXY
-4.897982,4.129737,QSO
-0.0761755,-1.6166902,GALAXY
12.027698,2.4300978,QSO
-4.124883,3.284868,GALAXY
16.128199,1.0957716,GALAXY
5.954559,7.0887156,GALAXY
8.984064,5.004498,QSO
6.175866,3.123186,GALAXY
-3.2886431,6.148177,GALAXY
1.5963225,11.198176,GALAXY
13.575217,11.848666,GALAXY
3.5306318,5.46219,GALAXY
2.3740165,8.436674,GALAXY
3.009188,6.730132,GALAXY
14.643305,1.6731088,GALAXY
3.4201586,13.301595,GALAXY
-2.918113,4.9404163,STAR
-0.66938984,14.221572,GALAXY
5.318606,1.2478691,GALAXY
0.43823963,11.660342,GALAXY
7.8346944,-6.0479803,GALAXY
8.880563,13.058276,QSO
11.8828535,2.2770278,STAR
1.7657526,10.7948885,GALAXY
-4.812863,5.1494217,GALAXY
2.727216,9.25195,STAR
8.546784,-6.432256,GALAXY
5.2975216,3.4367537,GALAXY
-2.4272172,-3.4853349,STAR
8.025832,12.764811,QSO
7.853729,7.068439,QSO
0.7775426,13.188616,GALAXY
0.4648517,4.3008046,GALAXY
0.99701995,-2.541468,GALAXY
3.8095202,0.27721563,GALAXY
8.440561,-1.8056918,GALAXY
13.473802,11.290453,QSO
1.85589,-1.2261988,GALAXY
13.577593,10.901073,QSO
-0.33983764,10.27253,STAR
3.1411805,14.920501,GALAXY
1.3123082,-3.7420838,GALAXY
-0.0051511507,9.328233,GALAXY
-4.6876755,1.9531736,GALAXY
5.4505353,3.7117062,STAR
12.290518,8.884392,QSO
5.4649825,-0.6009221,GALAXY
13.416209,3.0135229,GALAXY
3.7419043,7.2161975,GALAXY
12.280019,8.856879,QSO
14.345177,-0.10378603,GALAXY
3.9598055,7.2661457,GALAXY
-0.9354928,9.839046,GALAXY
2.4089599,2.425184,GALAXY
10.419207,-0.10741194,QSO
1.2510517,10.609101,GALAXY
-0.03636464,5.8674893,GALAXY
4.30603,2.2369678,GALAXY
11.261223,14.01267,STAR
7.391548,5.813531,QSO
3.4633317,15.232866,GALAXY
10.817178,15.543324,STAR
5.8740916,-2.00882,STAR
2.9834745,-2.1749108,QSO
0.10557627,6.583631,GALAXY
-3.140321,1.2452394,STAR
9.343397,5.201419,QSO
11.622005,14.24843,STAR
14.09607,11.971774,STAR
0.98459065,-3.021687,QSO
5.6375504,-4.834282,GALAXY
10.022346,7.2531376,GALAXY
4.048733,13.527886,GALAXY
13.22127,3.768537,QSO
-0.35182065,7.9312463,GALAXY
0.63905025,13.034964,GALAXY
13.3642235,3.0153408,GALAXY
10.286578,5.4403973,GALAXY
11.969988,4.4365277,GALAXY
-0.4172799,9.229251,GALAXY
9.234688,8.780556,GALAXY
4.493439,-0.73132,GALAXY
6.1041336,-4.26561,STAR
-1.2513573,7.752002,GALAXY
-3.741059,1.228941,GALAXY
-5.564478,1.4388024,GALAXY
9.829932,1.4652079,QSO
-1.9832829,6.193613,GALAXY
4.201666,4.748558,GALAXY
-4.169247,7.3041654,QSO
6.875377,-2.53972,GALAXY
7.6618705,7.943541,QSO
9.356468,9.684978,QSO
7.968364,7.9007154,GALAXY
4.3533454,10.436932,GALAXY
15.361632,12.935197,STAR
13.485916,2.2199748,GALAXY
8.977624,-1.5809605,GALAXY
8.342155,2.1833155,STAR
7.2362094,-2.7118924,GALAXY
-1.5418602,-1.3969394,GALAXY
7.7236977,-0.33898175,STAR
12.5432205,11.579867,QSO
3.0298955,5.9823093,STAR
1.0368148,4.052018,GALAXY
5.2931037,2.481953,GALAXY
0.9965966,4.2216797,GALAXY
-0.55246055,11.61728,GALAXY
8.003587,2.6282873,STAR
10.561722,9.47816,QSO
8.048804,7.05406,STAR
-0.6261805,8.670361,GALAXY
10.190001,10.466317,STAR
0.63283056,2.7996514,GALAXY
5.194893,7.080226,GALAXY
4.568178,5.903878,GALAXY
13.117148,-0.123438895,STAR
13.083163,13.5339575,STAR
8.569386,7.6493936,QSO
12.899862,1.6888362,QSO
11.299865,8.043334,GALAXY
13.780682,3.2909174,STAR
9.68806,15.585764,STAR
0.2619453,-2.598988,GALAXY
4.1975045,-3.2240777,GALAXY
-0.6449821,-2.0793536,GALAXY
13.199367,5.086969,STAR
-2.1064425,-3.5410233,STAR
0.7839749,5.9202633,STAR
1.5914896,-2.6352777,QSO
5.4889946,2.6549878,GALAXY
0.65666384,-4.915731,QSO
-2.072928,6.486044,GALAXY
-4.378139,2.263256,GALAXY
9.841767,7.9474974,GALAXY
10.316646,-0.45522735,QSO
11.201014,5.017634,GALAXY
-0.18079154,-2.8722274,GALAXY
-0.15438914,-3.2343998,GALAXY
1.8169612,2.7088633,STAR
12.456671,8.471852,QSO
-0.2530668,12.673988,GALAXY
12.360124,-0.82380027,QSO
15.859601,1.3608836,GALAXY
12.184396,8.785669,QSO
12.275934,0.55802107,STAR
1.4296427,-0.98080945,GALAXY
-0.39068708,12.060656,GALAXY
3.1329086,14.828878,GALAXY
10.301784,16.179592,STAR
5.5485563,6.2726326,GALAXY
-2.109863,9.057617,GALAXY
2.7808433,0.72327673,GALAXY
5.19723,5.674997,GALAXY
-3.9304667,0.9825079,GALAXY
-4.531155,1.2395582,GALAXY
-5.4637704,-1.1902932,STAR
10.862942,13.033867,QSO
-5.610876,2.1843486,STAR
11.718096,2.7127454,QSO
4.217879,-0.7867702,GALAXY
1.774112,-4.2552924,GALAXY
-1.6677015,9.856645,GALAXY
4.3096194,9.772672,GALAXY
-3.7170253,10.612988,GALAXY
8.131961,-6.187282,GALAXY
6.428197,6.0684714,GALAXY
10.34317,12.783513,QSO
8.468662,9.237179,QSO
-3.2573962,11.1554985,GALAXY
-0.005013123,9.333545,GALAXY
1.6412898,9.047872,GALAXY
12.413842,2.7765489,GALAXY
14.842669,5.255277,QSO
12.436079,11.654177,QSO
11.742022,3.772746,GALAXY
15.513329,12.5119,QSO
10.406136,-4.9273267,GALAXY
2.222982,3.1065652,GALAXY
9.029032,-5.792315,GALAXY
5.2502394,5.289765,GALAXY
-4.5333014,2.2243135,GALAXY
10.65892,14.875232,STAR
0.099181615,2.7713494,GALAXY
-3.313457,10.467831,GALAXY
3.5066175,2.7405806,GALAXY
12.122336,-2.3792865,GALAXY
1.2873472,-2.6663692,STAR
8.426672,5.5003414,QSO
-0.6660754,12.057896,GALAXY
1.9255909,13.929008,GALAXY
7.5191846,3.78419,STAR
7.235246,14.312705,STAR
12.656976,1.4946738,QSO
12.281356,0.9057518,GALAXY
0.24708417,11.230062,GALAXY
13.807629,11.856194,GALAXY
5.7181463,4.3930264,GALAXY
13.7587385,1.6364788,QSO
13.3118,5.8437576,GALAXY
11.649243,9.65409,GALAXY
1.9222711,-3.3154511,QSO
15.998394,2.3988428,GALAXY
3.8086276,14.308391,STAR
-7.271998,2.0090013,STAR
13.973926,9.156119,QSO
-1.137136,12.051514,GALAXY
10.396431,3.398386,QSO
15.415947,1.3245289,GALAXY
-1.7136196,12.001818,GALAXY
6.38079,-1.1579825,GALAXY
-2.6718578,3.6072042,GALAXY
8.922397,4.3392735,GALAXY
11.067417,12.808688,QSO
12.92759,11.750519,QSO
1.6361806,6.256714,GALAXY
12.526502,3.4376206,QSO
-4.0496,3.384765,GALAXY
13.469072,11.845427,STAR
-3.631864,4.6560426,GALAXY
14.903608,5.209562,GALAXY
-3.7638204,5.0378647,GALAXY
12.242378,5.0970893,GALAXY
-0.77098113,2.455915,GALAXY
12.891885,10.819963,QSO
-0.46134514,11.608795,GALAXY
5.3415213,-2.661197,GALAXY
12.965501,13.445726,GALAXY
11.954309,3.9492662,GALAXY
10.262223,10.47368,QSO
0.18700643,2.7068717,GALAXY
4.727655,-0.9094799,GALAXY
12.943495,1.4825565,QSO
4.2649,5.5883045,GALAXY
-0.73703504,13.532281,QSO
7.532721,1.0808655,STAR
9.260215,4.5081906,QSO
4.987798,5.777005,QSO
-5.054489,3.8897498,STAR
3.736689,6.3692727,GALAXY
9.560559,12.943135,QSO
-0.5634581,13.144714,STAR
11.624252,14.144417,STAR
-1.650635,12.759011,GALAXY
-3.214771,-2.2967026,STAR
9.283646,8.381055,STAR
6.612282,-0.6728791,STAR
0.18668409,6.1447463,GALAXY
9.319769,15.029488,GALAXY
15.531273,12.666488,STAR
0.72573733,11.25936,GALAXY
-1.7744485,3.5021613,GALAXY
1.8379533,-2.4397273,QSO
8.085193,0.84237134,GALAXY
2.6747668,5.708689,STAR
1.3853229,-2.5108492,QSO
5.468323,2.6884441,GALAXY
7.7394853,5.181302,STAR
8.119656,9.244387,STAR
-0.56188846,4.754369,GALAXY
-0.9439976,5.775605,STAR
11.823408,9.225079,QSO
3.0585554,12.71487,GALAXY
8.7624,5.006986,QSO
12.335745,14.409092,STAR
4.922128,-4.6693034,GALAXY
5.2355375,-5.0607376,STAR
13.269485,-0.46172795,STAR
-0.77558666,8.914222,GALAXY
14.528166,1.3206457,GALAXY
3.924344,7.527023,GALAXY
13.210312,-1.4389116,QSO
-2.738748,3.8134558,GALAXY
-0.74881756,8.373749,GALAXY
13.667354,1.8206065,GALAXY
-3.496303,3.9489484,GALAXY
9.315145,-4.6652513,GALAXY
11.048066,12.053419,QSO
12.1857605,2.0771987,STAR
-2.7972078,8.29468,GALAXY
8.503358,4.529481,STAR
11.522313,-2.25752,STAR
2.4175513,-2.3856404,QSO
4.530484,7.9961123,GALAXY
8.555357,7.1126304,QSO
-4.81672,4.3210816,GALAXY
2.8145623,-1.6087334,QSO
1.0857363,10.848545,GALAXY
6.7700596,-2.9559367,GALAXY
-4.6597,2.087932,GALAXY
1.4614859,12.132613,STAR
1.9210522,-4.019507,QSO
12.053186,1.2332475,STAR
15.246324,2.4264152,GALAXY
9.847504,-4.3539567,GALAXY
11.607833,7.930879,GALAXY
3.8189797,3.2282624,GALAXY
-0.24040173,5.980019,GALAXY
6.8900504,1.7075933,GALAXY
10.407226,0.4467379,STAR
1.3765125,4.4219885,STAR
9.063635,6.928056,QSO
2.4188104,6.75082,GALAXY
8.126668,9.791855,QSO
-0.97283375,12.009521,GALAXY
2.3388045,5.419366,GALAXY
1.6964301,15.244331,GALAXY
-2.96065,2.232614,GALAXY
9.038205,7.9758687,STAR
6.242534,6.177084,GALAXY
6.8608565,2.504075,STAR
0.72793853,5.5275025,GALAXY
10.024469,1.8054212,QSO
0.6699465,11.061861,GALAXY
10.834318,6.8705916,GALAXY
0.9696648,0.6619928,GALAXY
7.6618857,1.732266,STAR
9.695862,-5.6867256,GALAXY
10.980887,8.074914,GALAXY
-4.094353,9.106391,GALAXY
8.771895,-4.8000717,GALAXY
5.216414,2.870963,STAR
0.8988213,4.746967,STAR
-7.1540384,5.8960075,GALAXY
10.894069,2.7103305,QSO
4.5605555,-3.6349435,GALAXY
11.542485,1.137237,GALAXY
2.2538438,2.8037038,STAR
7.0312514,1.4060849,GALAXY
-2.900588,8.509979,GALAXY
9.140741,-5.1702642,GALAXY
8.694013,-2.3098376,STAR
12.387413,8.526809,QSO
-6.7186713,6.3329268,GALAXY
-2.311297,11.720749,GALAXY
-7.5148067,5.7535157,GALAXY
7.316174,4.5295167,GALAXY
4.450119,-3.7521417,STAR
0.7732681,-4.466391,GALAXY
-1.6570951,2.6193588,GALAXY
0.9641833,13.688214,GALAXY
8.984507,4.1413236,QSO
3.638282,1.6389321,GALAXY
-3.083939,10.343829,GALAXY
8.437746,6.2421403,QSO
11.581635,-0.33178735,STAR
-3.8512557,4.460269,GALAXY
9.390323,8.729689,QSO
-4.8106027,5.81298,STAR
-2.7019715,10.71229,GALAXY
11.003762,2.5364645,QSO
13.184856,3.8119843,GALAXY
2.7412348,10.103996,GALAXY
4.0493226,4.1200356,GALAXY
5.110717,-0.48766094,GALAXY
-0.071557775,6.2389846,GALAXY
8.486191,2.257682,STAR
6.0104156,-1.8083096,GALAXY
7.993683,5.617489,QSO
-2.4016843,6.118433,GALAXY
1.5272697,11.634603,GALAXY
7.8257213,-5.142729,GALAXY
9.864345,2.0033162,QSO
0.87684524,6.4188175,GALAXY
1.6821536,-2.4566417,STAR
10.536567,3.200491,GALAXY
9.5274725,6.5729795,QSO
16.549007,2.4011886,GALAXY
-6.1832767,2.4803507,GALAXY
10.406895,6.656741,GALAXY
12.559098,14.202871,GALAXY
5.3606443,6.1408706,GALAXY
4.3179746,-5.0646124,GALAXY
3.5284746,15.035569,STAR
10.3842,7.9794655,QSO
9.440203,15.407482,STAR
10.832587,14.78579,STAR
13.157328,-1.7746681,STAR
6.380821,-2.7878742,GALAXY
1.9073294,-4.0903916,GALAXY
-2.9763153,11.822373,GALAXY
12.191013,0.6353284,STAR
13.27469,1.2635001,STAR
15.354063,0.568388,QSO
-3.331513,2.527743,STAR
-6.006357,0.04228809,STAR
0.15466435,1.7869503,GALAXY
3.9953663,-0.35866696,GALAXY
7.3446527,6.608212,STAR
-0.11793468,-2.7041883,GALAXY
0.57203317,11.018079,GALAXY
9.178731,13.970234,QSO
3.9755902,-0.7074052,GALAXY
5.651091,4.915856,GALAXY
1.5447218,10.434856,GALAXY
-1.1534555,8.680789,GALAXY
12.637448,-0.03879666,QSO
3.075033,0.40340266,GALAXY
2.4252143,12.906276,GALAXY
1.9742361,13.094706,GALAXY
3.450343,7.681219,GALAXY
11.690489,5.4822364,GALAXY
-4.9180956,3.6166322,GALAXY
0.1346894,10.653847,GALAXY
16.124035,11.274553,STAR
3.3594964,8.841538,GALAXY
0.25612622,12.285884,GALAXY
12.495777,2.229345,QSO
7.9333286,8.258722,QSO
8.203047,6.542612,QSO
12.06388,8.730226,QSO
8.612155,-3.4340541,GALAXY
1.2401301,-0.822079,GALAXY
15.643744,1.2042811,GALAXY
10.145772,14.9461975,STAR
-0.56928307,12.194504,STAR
-0.9466501,-1.6946594,GALAXY
-1.9949541,1.5312454,GALAXY
-1.5449528,5.121143,GALAXY
12.493955,-1.5794858,QSO
7.259297,1.7094722,STAR
4.858402,4.036925,GALAXY
1.06807,3.3040366,GALAXY
0.91426295,12.19052,GALAXY
11.236301,10.069765,QSO
8.178063,6.3121753,QSO
16.570822,1.6629115,GALAXY
-2.3817863,5.508474,GALAXY
8.169966,-3.7728693,GALAXY
4.944936,-0.7485768,GALAXY
13.705246,11.583946,GALAXY
-7.460708,4.1552424,STAR
-7.228906,5.540505,GALAXY
8.606882,-3.6805563,GALAXY
7.7625475,0.35204148,GALAXY
0.8507633,12.770998,GALAXY
-2.2284532,9.466408,GALAXY
14.00324,10.00826,QSO
8.603778,2.6526353,GALAXY
-0.031727877,11.362079,GALAXY
-5.7826905,2.6408732,GALAXY
-0.3301646,2.5858047,GALAXY
-7.518017,2.8558168,STAR
0.6774788,-1.5346284,GALAXY
10.73151,3.97033,GALAXY
3.46447,6.5546594,GALAXY
14.561651,2.5297759,GALAXY
0.4037656,9.158068,GALAXY
10.620048,3.3128977,GALAXY
4.6041026,1.0296868,GALAXY
7.29685,-1.3075476,STAR
1.1215714,13.851289,GALAXY
1.4496953,-2.0543442,QSO
7.192183,1.9855753,STAR
0.1652811,2.4385705,GALAXY
8.004289,-3.2283883,GALAXY
-1.5396684,4.0492363,GALAXY
3.0694788,4.5354056,GALAXY
-1.002283,8.010939,GALAXY
2.1308184,0.46855623,GALAXY
13.144294,11.623116,STAR
14.936884,0.381363,STAR
-2.5067892,11.170467,QSO
-2.0768442,3.7040534,GALAXY
5.1675806,-4.7118063,GALAXY
1.033111,-3.1037238,QSO
10.470985,4.660273,QSO
0.34895355,8.670743,STAR
-4.022694,6.8057427,STAR
5.378625,6.8266134,GALAXY
9.940676,14.416394,STAR
15.612448,1.0047209,GALAXY
11.351185,-1.8288703,STAR
9.433157,6.8973184,QSO
-3.8666797,3.424756,GALAXY
0.06966042,7.3831053,GALAXY
10.7277355,-3.2610915,GALAXY
-0.21052358,9.494846,STAR
9.073909,7.802467,QSO
-3.0703046,3.9254122,GALAXY
-7.984659,4.29906,STAR
4.3193994,5.405296,GALAXY
3.3294423,12.28758,GALAXY
-8.106139,4.4468846,GALAXY
13.88741,0.06801991,QSO
-3.5782752,4.0710835,GALAXY
13.495409,-1.3673458,STAR
6.0816016,-1.82731,STAR
1.2462589,7.1437273,GALAXY
-2.7932425,8.482902,GALAXY
15.233021,1.7023462,GALAXY
8.442428,-1.2918899,GALAXY
10.126546,9.739835,GALAXY
8.231355,8.927581,QSO
11.822634,4.2951484,GALAXY
10.9877205,2.0832996,STAR
11.6227455,4.6426554,STAR
10.640967,2.8923771,QSO
1.7698557,14.004035,GALAXY
1.2485764,7.4788313,GALAXY
5.2802973,3.0458386,GALAXY
8.202932,7.7529697,STAR
2.1776936,10.447212,GALAXY
5.0562963,-1.0043201,GALAXY
-0.60962623,12.248794,GALAXY
-7.451469,4.8160076,QSO
-1.3841566,9.776836,GALAXY
3.7159548,13.893799,GALAXY
0.67711765,14.714067,GALAXY
12.683592,1.5112946,QSO
8.357341,-5.2123594,GALAXY
8.515486,9.467911,GALAXY
14.26994,-0.292393,GALAXY
9.325026,2.0142078,STAR
5.882963,-4.6962786,STAR
-7.7031884,2.597184,STAR
7.524082,5.4840045,STAR
8.095674,12.756722,QSO
11.969008,4.308048,GALAXY
6.2076187,-4.9297657,GALAXY
8.115652,13.409271,GALAXY
11.074275,10.645462,STAR
15.656629,2.9976904,GALAXY
10.05641,3.996254,QSO
11.136802,10.742774,STAR
4.9317846,1.2764585,GALAXY
1.1189297,7.8062534,STAR
2.9724476,13.671846,GALAXY
1.9347056,-3.2471306,GALAXY
13.783622,1.6726907,QSO
11.282545,0.8830368,QSO
7.8550286,4.8857937,QSO
12.069075,9.656675,QSO
7.0552287,14.560629,STAR
6.2768917,6.6961417,GALAXY
-2.30924,6.409954,GALAXY
2.4875433,-4.337375,GALAXY
-1.5367997,2.8153815,QSO
0.09382218,11.758808,GALAXY
11.815804,0.18067154,STAR
5.2427473,7.7325144,GALAXY
7.6921163,6.083243,QSO
-0.9620307,14.951227,GALAXY
-1.9121332,1.2604105,GALAXY
9.671747,6.0189633,QSO
9.925911,-0.17845152,QSO
-7.916181,4.395951,STAR
2.381994,5.0362287,GALAXY
-4.0061707,1.2959958,GALAXY
0.24790703,0.048277672,GALAXY
-0.92221975,6.543928,GALAXY
8.703494,9.220742,GALAXY
0.0267043,3.0593607,GALAXY
-1.7795838,3.4861233,GALAXY
2.7929828,13.861688,GALAXY
3.9745529,7.747467,GALAXY
1.2543961,0.23078504,GALAXY
11.530429,12.664487,QSO
2.1139178,5.830752,GALAXY
8.349576,12.860826,GALAXY
10.989674,11.871896,QSO
14.205436,9.533684,QSO
1.1272594,6.3926444,GALAXY
-0.72071224,10.591304,GALAXY
2.9770827,10.043024,GALAXY
9.156077,7.800542,STAR
15.483582,3.0062897,GALAXY
8.790988,6.528055,QSO
12.147346,3.3320324,QSO
10.808959,13.841112,STAR
-2.0944784,8.418706,GALAXY
-2.3510087,1.448989,GALAXY
-1.5368478,13.697267,GALAXY
2.0319257,9.402769,STAR
11.106348,1.1888913,STAR
-1.6387696,12.942164,GALAXY
-1.8486044,7.541636,GALAXY
9.1835575,13.401134,QSO
1.3652452,4.9333987,GALAXY
9.822496,3.1239083,QSO
-5.4758043,-0.70800143,GALAXY
-2.9704356,3.6587062,GALAXY
12.7518,10.680934,STAR
9.262378,-6.1650853,GALAXY
6.7297497,-6.2803254,GALAXY
0.56155235,2.6409702,QSO
-0.562244,11.610393,GALAXY
13.463855,2.5641577,GALAXY
8.355088,12.769661,QSO
6.9142504,2.4131882,STAR
5.426692,0.29263705,GALAXY
0.047728136,-2.1501007,STAR
0.44526553,-2.8290825,GALAXY
3.1866233,-0.3746942,GALAXY
13.864011,8.8906,QSO
11.474955,8.911154,QSO
9.747407,1.6231371,STAR
0.5245382,1.6820812,GALAXY
0.41708395,14.004819,STAR
1.2172368,-1.3817315,GALAXY
1.5218443,8.464292,STAR
-3.6936967,10.112532,GALAXY
-0.50989795,8.357198,STAR
-3.9234898,9.512818,GALAXY
3.1535575,14.922087,STAR
13.69328,1.4427377,GALAXY
9.083405,8.695413,STAR
7.922733,-6.016474,GALAXY
2.863308,5.545652,GALAXY
10.95162,5.5809655,GALAXY
1.6858501,6.5712433,GALAXY
4.407089,6.3356485,STAR
8.119606,8.651734,GALAXY
1.3832024,15.461569,GALAXY
-2.7559152,5.614532,GALAXY
1.5018824,13.897589,STAR
-4.0114946,1.199663,GALAXY
0.20147692,0.69813454,GALAXY
-2.206867,2.5088048,STAR
4.062899,-1.5314504,GALAXY
-1.0730183,2.9905968,STAR
10.737534,4.7738595,GALAXY
12.738617,9.050746,QSO
6.0654564,-2.2076414,STAR
-0.8809725,14.069725,GALAXY
7.1255107,1.8656666,STAR
-3.5693734,7.984257,GALAXY
15.160735,2.6117759,GALAXY
11.517984,5.636256,GALAXY
-6.7710056,6.429953,STAR
-2.7652135,1.2426869,GALAXY
-0.46344787,12.9722,QSO
3.2570403,8.776706,GALAXY
10.681065,0.5193146,STAR
8.624144,3.0318034,STAR
0.7607136,-0.2980164,GALAXY
10.857127,7.719195,GALAXY
-3.548573,-3.1815457,GALAXY
6.762172,-1.5338653,GALAXY
13.419693,-0.27626234,QSO
13.109654,12.76987,GALAXY
9.6234045,7.645183,GALAXY
1.7503458,-1.8148158,GALAXY
5.300879,6.596708,GALAXY
5.280614,3.5808148,STAR
-4.8727045,2.3325796,GALAXY
13.590606,3.3222318,QSO
12.37336,3.8053925,QSO
8.857396,1.9839053,GALAXY
12.245488,12.332778,QSO
-7.254713,1.9401733,GALAXY
-1.489617,-1.6164147,GALAXY
2.8974833,12.930477,GALAXY
0.53089905,4.5815616,GALAXY
-2.3332412,10.19201,GALAXY
8.936051,7.8951063,QSO
2.7137392,5.388683,GALAXY
7.5120554,2.2425892,GALAXY
10.629438,10.521932,STAR
